match_status,match_type,crops_page,crops_title,melody_page,melody_title
both,exact,213,I_VE_GOT_THE_WORLD_ON_A_STRING,439,IVE_GOT_THE_WORLD_ON_A_STRING
both,exact,214,I_VE_GOT_YOU_UNDER_MY_SKIN,440,IVE_GOT_YOU_UNDER_MY_SKIN
both,exact,214,I_VE_GROWN_ACCUSTOMED_TO_HER_FACE,441,IVE_GROWN_ACCUSTOMED_TO_HER_FACE
both,exact,215,I_WANT_A_LITTLE_GIRL,365,I_WANT_A_LITTLE_GIRL
both,exact,215,I_WANT_TO_BE_HAPPY,365,I_WANT_TO_BE_HAPPY
both,fuzzy:1.00,215,I_WISH_I_COULD_SHIMMY_LIKE_MY_SISTER_KATE,367,I_WISH_I_COULD_SHIMMY_LIKE_MY
both,exact,216,I_WAS_DOIN_ALL_RIGHT,366,I_WAS_DOIN_ALLRIGHT
both,exact,216,I_WISHED_ON_THE_MOON,367,I_WISHED_ON_THE_MOON
both,exact,216,I_WISH_I_WERE_TWINS,368,I_WISH_I_WERE_TWINS
both,exact,217,I_WISH_I_KNEW,368,I_WISH_I_KNEW
both,exact,217,I_WISH_T_I_WAS_IN_PEORIA,369,I_WISHT_I_WAS_IN_PEORIA
both,exact,217,I_WONDER,370,I_WONDER
both,exact,218,I_WON_T_DANCE,371,I_WONT_DANCE
both,exact,218,I_WOULD_DO_ANYTHING_FOR_YOU,371,I_WOULD_DO_ANYTHING_FOR_YOU
both,exact,219,JACKASS_BLUES,442,JACKASS_BLUES
both,exact,219,JA_DA,442,JADA
both,exact,219,JAILHOUSE_BLUES,444,JAILHOUSE_BLUES
both,exact,219,JAPANESE_SANDMAN,444,JAPANESE_SANDMAN
both,exact,220,JAZZIN_BABIES_BLUES,446,JAZZIN_BABIES_BLUES
both,exact,220,JAZZ_ME_BLUES,445,JAZZ_ME_BLUES
both,exact,220,JEEP_IS_JUMPIN,448,JEEP_IS_JUMPIN
both,exact,220,JEEP_S_BLUES,448,JEEPS_BLUES
both,exact,221,JEALOUS,447,JEALOUS
both,exact,221,JEEPERS_CREEPERS,449,JEEPERS_CREEPERS
both,exact,222,JELLY_ROLL_BLUES,450,JELLY_ROLL_BLUES
both,fuzzy:0.96,222,JERSEY_BOUCE_THE,452,JERSEY_BOUNCE
both,exact,223,JINGLE_BELLS,452,JINGLE_BELLS
both,exact,223,JITTERBUG_WALTZ,453,JITTERBUG_WALTZ
both,exact,223,JIVE_AT_FIVE,454,JIVE_AT_FIVE
both,exact,224,JIMTOWN_BLUES,453,JIMTOWN_BLUES
both,exact,224,JOHNNY_COME_LATELY,454,JOHNNY_COME_LATELY
both,exact,225,JORDU,455,JORDU
both,exact,225,JOSHUA_FIT_THE_BATTLE_OF_JERICHO,455,JOSHUA_FIT_THE_BATTLE_OF_JERICHO
both,exact,225,JOY_SPRING,456,JOY_SPRING
both,exact,225,JUBILEE,457,JUBILEE
both,exact,226,JUBILATION,457,JUBILATION
both,exact,226,JUDY,458,JUDY
both,exact,226,JUMPIN_AT_THE_WOODSIDE,458,JUMPIN_AT_THE_WOODSIDE
both,exact,226,JUNE_NIGHT,459,JUNE_NIGHT
both,exact,227,JUST_A_CLOSER_WALK_WITH_THEE,460,JUST_A_CLOSER_WALK_WITH_THEE
both,exact,227,JUST_A_GIGOLO,460,JUST_A_GIGOLO
both,exact,227,JUST_A_LITTLE_WHILE_TO_STAY_HERE,460,JUST_A_LITTLE_WHILE_TO_STAY_HERE
both,exact,227,JUST_A_SITTIN_AND_A_ROCKIN,461,JUST_A_SITTIN_AND_A_ROCKIN
both,fuzzy:0.90,227,JUMPIN_WITH_SYMPHONY_SUE,459,JUMPIN_WITH_SYMPHONY_SID
both,exact,228,JUST_FRIENDS,461,JUST_FRIENDS
both,exact,228,JUST_GONE,462,JUST_GONE
both,exact,228,JUST_IN_TIME,463,JUST_IN_TIME
both,exact,228,JUST_SQUEEZE_ME,465,JUST_SQUEEZE_ME
both,exact,229,JUST_ONE_MORE_CHANCE,463,JUST_ONE_MORE_CHANCE
both,exact,229,JUST_ONE_OF_THOSE_THINGS,464,JUST_ONE_OF_THOSE_THINGS
both,exact,229,JUST_YOU_JUST_ME,465,JUST_YOU_JUST_ME
both,exact,230,KANSAS_CITY_KITTY,466,KANSAS_CITY_KITTY
both,exact,230,KANSAS_CITY_MAN_BLUES,466,KANSAS_CITY_MAN_BLUES
both,exact,230,KANSAS_CITY_STOMPS,467,KANSAS_CITY_STOMPS
both,exact,231,KEEPIN_OUT_OF_MISCHIEF_NOW,468,KEEPIN_OUT_OF_MISCHIEF_NOW
both,exact,231,KING_OF_THE_ZULUS_THE,469,KING_OF_THE_ZULUS
both,exact,232,KISS_ME_SWEET,470,KISS_ME_SWEET
both,fuzzy:1.00,233,KISS_TO_BUILD_A_DREAM_ON_A,470,KISS_TO_BUILD_A_DREAM_ON
both,exact,234,LADY_BIRD,472,LADY_BIRD
both,exact,234,LADY_IN_RED_THE,472,LADY_IN_RED
both,exact,234,LADY_IS_A_TRAMP_THE,473,LADY_IS_A_TRAMP
both,exact,235,LAMBETH_WALK,474,LAMBETH_WALK
both,exact,235,LAST_TIME_I_SAW_PARIS_THE,476,LAST_TIME_I_SAW_PARIS
both,exact,236,LASSUS_TROMBONE,475,LASSUS_TROMBONE
both,exact,236,LAUGHING_AT_LIFE,477,LAUGHING_AT_LIFE
both,exact,236,LA_VIE_EN_ROSE,875,LA_VIE_EN_ROSE
both,exact,236,LAZY_BONES,478,LAZY_BONES
both,exact,237,LAURA,477,LAURA
both,exact,237,LAZY_RIVER,478,LAZY_RIVER
both,fuzzy:0.98,237,LET_S_CALL_THE_WHOLE_THINGS_OFF,481,LETS_CALL_THE_WHOLE_THING_OFF
both,exact,237,LESTER_LEAPS_IN,480,LESTER_LEAPS_IN
both,exact,238,LET_ME_CALL_YOU_SWEETHEART,480,LET_ME_CALL_YOU_SWEETHEART
both,exact,238,LET_S_DO_IT_LET_S_FALL_IN_LOVE,482,LETS_DO_IT_LETS_FALL_IN_LOVE
both,exact,238,LET_S_FALL_IN_LOVE,482,LETS_FALL_IN_LOVE
both,exact,239,LIKE_SOMEONE_IN_LOVE,483,LIKE_SOMEONE_IN_LOVE
both,exact,239,LI_L_DARLIN,483,LIL_DARLIN
both,exact,239,LI_L_LIZA_JANE,484,LIL_LIZA_JANE
both,exact,239,LINE_FOR_LYONS,485,LINE_FOR_LYONS
both,exact,240,LIMEHOUSE_BLUES,484,LIMEHOUSE_BLUES
both,exact,240,LINGER_AWHILE,486,LINGER_AWHILE
both,exact,240,LITTLE_GIRL,488,LITTLE_GIRL
both,exact,241,LITTLE_GIRL_BLUE,488,LITTLE_GIRL_BLUE
both,exact,241,LITTLE_MAN_YOU_VE_HAD_A_BUSY_DAY,487,LITTLE_MAN_YOU_VE_HAD_A_BUSY_DAY
both,exact,241,LITTLE_NILES,487,LITTLE_NILES
both,fuzzy:0.90,242,LOCH_LOMMOND_THE_BONNIE_BANKS_O,490,LOCH_LOMOND
both,exact,243,LONG_AGO_AND_FAR_AWAY,490,LONG_AGO_AND_FAR_AWAY
both,exact,244,LONDON_BLUES,489,LONDON_BLUES
both,exact,244,LONESOME_ROAD,490,LONESOME_ROAD
both,exact,244,LOST_IN_MEDITATION,492,LOST_IN_MEDITATION
both,exact,245,LONG_GONE,491,LONG_GONE
both,fuzzy:1.00,245,LOT_OF_LIVIN_TO_DO_A,491,LOT_OF_LIVIN_TO_DO
both,exact,245,LOUISE,492,LOUISE
both,exact,245,LOVE_IS_JUST_AROUND_THE_CORNER,495,LOVE_IS_JUST_AROUND_THE_CORNER
both,exact,246,LOUISIANA,493,LOUISIANA
both,exact,246,LOVE_FOR_SALE,494,LOVE_FOR_SALE
both,exact,247,LOVE_IS_HERE_TO_STAY,495,LOVE_IS_HERE_TO_STAY
both,exact,247,LOVE_LETTERS,496,LOVE_LETTERS
both,exact,247,LOVELY_TO_LOOK_AT,496,LOVELY_TO_LOOK_AT
both,exact,247,LOVE_ME_OR_LEAVE_ME,497,LOVE_ME_OR_LEAVE_ME
both,exact,248,LOVE_ME,498,LOVE_ME
both,exact,248,LOVER_MAN,500,LOVER_MAN
both,exact,248,LOVE_NEST,498,LOVE_NEST
both,exact,249,LOVER,501,LOVER
both,exact,249,LOVER_COME_BACK_TO_ME,499,LOVER_COME_BACK_TO_ME
both,exact,250,LOVE_WALKED_IN,500,LOVE_WALKED_IN
both,exact,250,LULLABY_IN_RHYTHM,502,LULLABY_IN_RHYTHM
both,exact,250,LULLABY_OF_BIRDLAND,502,LULLABY_OF_BIRDLAND
both,exact,250,LULLABY_OF_BROADWAY,503,LULLABY_OF_BROADWAY
both,exact,251,LULLABY_OF_THE_LEAVES,503,LULLABY_OF_THE_LEAVES
both,exact,251,LULU_S_BACK_IN_TOWN,504,LULUS_BACK_IN_TOWN
both,exact,251,LUSH_LIFE,505,LUSH_LIFE
both,exact,252,MABEL_S_DREAM,506,MABELS_DREAM
both,exact,252,MACK_THE_KNIFE,507,MACK_THE_KNIFE
both,exact,252,MAD_ABOUT_THE_BOY,507,MAD_ABOUT_THE_BOY
both,fuzzy:0.88,253,MAHOGANY_HALL_STOMP,508,MAHAGONY_HALL_STOMP
both,exact,253,MAKE_BELIEVE,509,MAKE_BELIEVE
both,exact,254,MAKE_ME_A_PALLET_ON_THE_FLOOR,509,MAKE_ME_A_PALLET_ON_THE_FLOOR
both,exact,254,MAKE_SOMEONE_HAPPY,510,MAKE_SOMEONE_HAPPY
both,exact,254,MAKIN_WHOOPEE,510,MAKIN_WHOOPEE
both,exact,254,MAMA_DON_T_ALLOW_IT,511,MAMA_DONT_ALLOW_IT
both,exact,255,MAMA_GOES_WHERE_PAPA_GOES,512,MAMA_GOES-WHERE_PAPA_GOES
both,exact,255,MAMA_S_GONE_GOODBYE,511,MAMAS_GONE_GOODBYE
both,exact,255,MANDY,512,MANDY
both,exact,256,MANDY_LEE_BLUES,514,MANDY_LEE_BLUES
both,exact,256,MANDY_MAKE_UP_YOUR_MIND,515,MANDY_MAKE_UP_YOUR_MIND
both,fuzzy:1.00,257,MANHA_DO_CARNAVAL,516,MANHA_DO_CARNAVAL_BLACK_ORPHEUS
both,exact,257,MANHATTAN,516,MANHATTAN
both,exact,257,MAN_I_LOVE_THE,513,MAN_I_LOVE
both,exact,258,MANOIR_DE_MES_REVES,517,MANOIR_DE_MES_REVES
both,exact,258,MANTECA,517,MANTECA
both,fuzzy:1.00,258,MARCHAND_DE_POISSONS_LE,519,MARCHAND_DE_POISSONS
both,exact,259,MAPLE_LEAF_RAG,518,MAPLE_LEAF_RAG
both,exact,259,MARGIE,519,MARGIE
both,exact,259,MARIE,520,MARIE
both,manual,260,MARMADONE,520,MARMADUKE
both,exact,260,MARTINIQUE,521,MARTINIQUE
both,exact,260,MARYLAND_MY_MARYLAND,524,MARYLAND_MY_MARYLAND
both,exact,261,MARY_HAD_A_LITTLE_LAMB,522,MARY_HAD_A_LITTLE_LAMB
both,exact,261,MARY_LOU,523,MARY_LOU
both,fuzzy:1.00,261,MASQUERADE_IS_OVER_I_M_AFRAID_THAT,523,MASQUERADE_IS_OVER
both,exact,262,MEAN_TO_ME,525,MEAN_TO_ME
both,exact,262,MEDITATION,526,MEDITATION
both,exact,262,MELODY_IN_F,527,MELODY_IN_F
both,exact,263,MELANCHOLY,527,MELANCHOLY
both,exact,263,MEMORIES_OF_YOU,528,MEMORIES_OF_YOU
both,exact,263,MEMPHIS_IN_JUNE,529,MEMPHIS_IN_JUNE
both,exact,264,MEMPHIS_BLUES_THE,528,MEMPHIS_BLUES
both,exact,264,MESSIN_AROUND,530,MESSIN_AROUND
both,exact,264,MIDGETS_THE,531,MIDGETS
both,exact,265,MICHIGAN_WATER_BLUES,530,MICHIGAN_WATER_BLUES
both,exact,265,MIDNIGHT_IN_MOSCOW,532,MIDNIGHT_IN_MOSCOW
both,exact,265,MIDNIGHT_SUN,532,MIDNIGHT_SUN
both,fuzzy:1.00,265,MIDNIGHT_SUN_WILL_NEVER_SETS_THE,531,MIDNIGHT_SUN_WILL_NEVER_SET
both,exact,266,MILENBERG_JOYS,533,MILENBERG_JOYS
both,exact,266,MILESTONES,534,MILESTONES
both,exact,267,MINNIE_THE_MOOCHER,535,MINNIE_THE_MOOCHER
both,fuzzy:0.98,267,MINNIE_THE_MOOCHER_S_WEDDIN_DAY,536,MINNIE_THE_MOOCHERS_WEDDING_DAY
both,exact,267,MINORITY,537,MINORITY
both,exact,268,MINOR_SWING,537,MINOR_SWING
both,exact,268,MISS_ANNABEL_LEE,538,MISS_ANNABEL_LEE
both,exact,268,MISSISSIPPI_MUD,539,MISSISSIPPI_MUD
both,exact,269,MISS_BROWN_TO_YOU,537,MISS_BROWN_TO_YOU
both,exact,269,MISS_OTIS_REGRETS,539,MISS_OTIS_REGRETS
both,exact,269,MOBILE_BLUES,542,MOBILE_BLUES
both,exact,270,MISTY,540,MISTY
both,exact,270,MOANIN,540,MOANIN
both,exact,270,MOANIN_LOW,541,MOANIN_LOW
both,exact,271,MOMENT_S_NOTICE,541,MOMENTS_NOTICE
both,exact,271,MONK_S_MOOD,544,MONKS_MOOD
both,exact,271,MOOD_INDIGO,544,MOOD_INDIGO
both,exact,272,MOOCHE_THE,545,MOOCHE
both,exact,272,MOONGLOW,547,MOONGLOW
both,exact,273,MOONLIGHT_IN_VERMONT,548,MOONLIGHT_IN_VERMONT
both,exact,273,MOONLIGHT_ON_THE_GANGES,549,MOONLIGHT_ON_THE_GANGES
both,exact,273,MOONLIGHT_SERENADE,549,MOONLIGHT_SERENADE
both,exact,273,MOON_WAS_YELLOW_THE,551,MOON_WAS_YELLOW
both,exact,274,MOON_RIVER,546,MOON_RIVER
both,exact,274,MOOSE_MARCH_THE,551,MOOSE_MARCH
both,exact,275,MOON_OVER_MIAMI,546,MOON_OVER_MIAMI
both,exact,275,MOOSE_THE_MOOCHE,550,MOOSE_THE_MOOCHE
both,exact,275,MOP_MOP,550,MOP_MOP
both,exact,275,MOPPIN_AND_BOPPIN,552,MOPPIN_AND_BOPPIN
both,exact,275,MORE,554,MORE
both,exact,276,MORE_I_SEE_YOU_THE,552,MORE_I_SEE_YOU
both,exact,276,MORE_THAN_YOU_KNOW,553,MORE_THAN_YOU_KNOW
both,exact,276,MORNING_GLORY,554,MORNING_GLORY
both,exact,276,MOTEN_SWING,553,MOTEN_SWING
both,exact,277,MOULIN_A_CAFE,555,MOULIN_A_CAFE
both,exact,277,MOUNTAIN_GREENERY,556,MOUNTAIN_GREENERY
both,exact,277,MOVE,557,MOVE
both,exact,278,MR_FREDDIE_BLUES,557,MR_FREDDIE_BLUES
both,exact,278,MR_JELLY_LORD,558,MR_JELLY_LORD
both,exact,278,MR_P_C,558,MR_P_C
both,exact,278,MUDDY_WATER,559,MUDDY_WATER
both,exact,279,MUSCLE_SHOALS_BLUES,560,MUSCLE_SHOALS_BLUES
both,fuzzy:0.98,279,MUSIC_GOES_ROUND_AND_AROUND_THE,560,MUSIC_GOES_ROUND_AND_ROUND
both,exact,279,MUSIC_MAESTRO_PLEASE,561,MUSIC_MAESTRO_PLEASE
both,exact,279,MY_BLUE_HEAVEN,562,MY_BLUE_HEAVEN
both,exact,280,MUSKRAT_RAMBLE,561,MUSKRAT_RAMBLE
both,exact,280,MY_BUCKET_S_GOT_A_HOLE_IN_IT,562,MY_BUCKETS_GOT_A_HOLE_IN_IT
both,exact,280,MY_BUDDY,563,MY_BUDDY
both,fuzzy:0.94,280,MY_FATE_IS_YOUR_HANDS,563,MY_FATE_IS_IN_YOUR_HANDS
both,exact,281,MY_DADDY_ROCKS_ME,564,MY_DADDY_ROCKS_ME
both,exact,281,MY_FAVORITE_THINGS,564,MY_FAVORITE_THINGS
both,exact,281,MY_FOOLISH_HEART,565,MY_FOOLISH_HEART
both,exact,282,MY_FUNNY_VALENTINE,565,MY_FUNNY_VALENTINE
both,exact,282,MY_GAL_SAL,566,MY_GAL_SAL
both,exact,282,MY_HEART_BELONGS_TO_DADDY,566,MY_HEART_BELONGS_TO_DADDY
both,exact,283,MY_HEART_STOOD_STILL,567,MY_HEART_STOOD_STILL
both,exact,283,MY_HONEY_S_LOVIN_ARMS,568,MY_HONEYS_LOVIN_ARMS
both,exact,283,MY_KINDA_LOVE,569,MY_KINDA_LOVE
both,exact,284,MY_IDEAL,569,MY_IDEAL
both,exact,284,MY_LAST_AFFAIR,570,MY_LAST_AFFAIR
both,exact,284,MY_MAN,571,MY_MAN
both,exact,285,MY_LITTLE_SUEDE_SHOES,570,MY_LITTLE_SUEDE_SHOES
both,exact,285,MY_MELANCHOLY_BABY,572,MY_MELANCHOLY_BABY
both,exact,285,MY_OLD_FLAME,573,MY_OLD_FLAME
both,exact,286,MY_MONDAY_DATE,571,MY_MONDAY_DATE
both,exact,286,MY_OLD_KENTUCKY_HOME,573,MY_OLD_KENTUCKY_HOME
both,exact,286,MY_PRETTY_GIRL,576,MY_PRETTY_GIRL
both,exact,287,MY_ONE_AND_ONLY_LOVE,574,MY_ONE_AND_ONLY_LOVE
both,exact,287,MY_PET,575,MY_PET
both,exact,287,MY_REVERIE,577,MY_REVERIE
both,exact,288,MY_ROMANCE,577,MY_ROMANCE
both,exact,288,MY_SHINING_HOUR,578,MY_SHINING_HOUR
both,exact,288,MY_SHIP,578,MY_SHIP
both,exact,289,MY_SILENT_LOVE,579,MY_SILENT_LOVE
both,exact,289,MY_SWEETIE_WENT_AWAY,584,MY_SWEETIE_WENT_AWAY
both,exact,289,MY_WILD_IRISH_ROSE,579,MY_WILD_IRISH_ROSE
both,exact,290,MY_SWEET_LOVIN_MAN,580,MY_SWEET_LOVIN_MAN
both,exact,291,NAGASAKI,582,NAGASAKI
both,exact,291,NAIMA,582,NAIMA
both,exact,291,NEARNESS_OF_YOU_THE,585,NEARNESS_OF_YOU
both,exact,292,NARDIS,583,NARDIS
both,exact,292,NEVERTHELESS,588,NEVERTHELESS
both,exact,293,NEW_ORLEANS,588,NEW_ORLEANS
both,exact,293,NEW_ORLEANS_STOMP,587,NEW_ORLEANS_STOMP
both,exact,294,NEW_ORLEANS_HOP_SCOP_BLUES,587,NEW_ORLEANS_HOP_SCOP_BLUES
both,exact,294,NICA_S_DREAM,589,NICAS_DREAM
both,exact,294,NIGHT_AND_DAY,591,NIGHT_AND_DAY
both,exact,295,NICA_S_TEMPO,590,NICAS_TEMPO
both,exact,295,NICE_WORK_IF_YOU_CAN_GET_IT,590,NICE_WORK_IF_YOU_CAN_GET_IT
both,fuzzy:1.00,295,NIGHTINGALE_SANG_IN_BERKELEY_SQUARE_A,594,NIGHTINGALE_SANG_IN_BERKELEY
both,fuzzy:0.93,296,NIGHT_IN_TUNISIA_A,592,NIGHT_IN_TUNESIA
both,exact,296,NIGHT_TRAIN,593,NIGHT_TRAIN
both,exact,297,NIGHT_WE_CALLED_IT_A_DAY_THE,593,NIGHT_WE_CALLED_IT_A_DAY
both,fuzzy:1.00,297,NINETEEN_NINETEEN,595,NINETEEN_NINETEEN_RAG
both,fuzzy:1.00,298,NINE_TWENTY,598,NINE_TWENTY_SPECIAL
both,exact,298,NOBODY_KNOWS_THE_TROUBLE_I_VE_SEEN,598,NOBODY_KNOWS_THE_TROUBLE_IVE_SEEN
both,exact,298,NOBODY_KNOWS_YOU_WHEN_YOU_RE_DOWN_AND_OUT,599,NOBODY_KNOWS_YOU_WHEN_YOURE_DOWN_AND_OUT
both,fuzzy:1.00,299,NOBODY_KNOWS_THE_WAY_I_FEEL_THIS_MORNING,599,NOBODY_KNOWS_THE_WAY_I_FEEL
both,exact,299,NOBODY_S_SWEETHEART,600,NOBODYS_SWEETHEART
both,exact,299,NO_MOON_AT_ALL,596,NO_MOON_AT_ALL
both,exact,300,NO_REGRETS,597,NO_REGRETS
both,exact,300,NOW_IT_CAN_BE_TOLD,601,NOW_IT_CAN_BE_TOLD
both,exact,301,NOW_S_THE_TIME,602,NOWS_THE_TIME
both,exact,301,NUAGES,602,NUAGES
both,fuzzy:0.97,302,OBJECT_OF_MY_AFFECTION_THE,603,OBJECT_OF_MY_AFFECTIION
both,exact,302,OFF_MINOR,604,OFF_MINOR
both,exact,302,OH_DADDY_BLUES,471,OH_DADDY_BLUES
both,exact,303,OH_BABY,604,OH_BABY
both,exact,303,OH_LADY_BE_GOOD,471,OH_LADY_BE_GOOD
both,exact,303,OH_SISTER_AIN_T_THAT_HOT,608,OH_SISTER_AINT_THAT_HOT
both,exact,304,OH_LOOK_AT_ME_NOW,606,OH_LOOK_AT_ME_NOW
both,exact,304,OH_MISS_HANNAH,607,OH_MISS_HANNAH
both,exact,305,OH_YOU_BEAUTIFUL_DOLL,609,OH_YOU_BEAUTIFUL_DOLL
both,exact,305,OLD_DEVIL_MOON,610,OLD_DEVIL_MOON
both,exact,305,OLD_FASHIONED_LOVE,611,OLD_FASHIONED_LOVE
both,exact,306,OLD_FOLKS,611,OLD_FOLKS
both,exact,306,OLE_MISS,612,OLE_MISS
both,exact,307,OLEO,613,OLEO
both,exact,307,OL_MAN_MOSE,613,OL_MAN_MOSE
both,fuzzy:0.95,307,OLD_MAN_RIVER,614,OLMAN_RIVER
both,fuzzy:1.00,308,ON_A_CLEAR_DAY,615,ON_A_CLEAR_DAY_YOU_CAN_SEE
both,exact,308,ON_A_SLOWBOAT_TO_CHINA,615,ON_A_SLOWBOAT_TO_CHINA
both,exact,308,ONCE_IN_A_WHILE,621,ONCE_IN_A_WHILE
both,exact,309,ONE_FOR_MY_BABY,622,ONE_FOR_MY_BABY
both,exact,309,ONE_MORE_TIME,624,ONE_MORE_TIME
both,fuzzy:1.00,310,ONE_I_LOVE_THE,621,ONE_I_LOVE_BELONGS_TO_SOMEBODY_ELSE
both,exact,310,ONE_NOTE_SAMBA,623,ONE_NOTE_SAMBA
both,exact,310,ONE_SWEET_LETTER_FROM_YOU,625,ONE_SWEET_LETTER_FROM_YOU
both,exact,311,ONE_TWO_BUTTON_YOUR_SHOE,616,ONE_TWO_BUTTON_YOUR_SHOE
both,exact,311,ON_GREEN_DOLPHIN_STREET,616,ON_GREEN_DOLPHIN_STREET
both,exact,311,ONIONS,609,ONIONS
both,exact,311,ON_REVIVAL_DAY,617,ON_REVIVAL_DAY
both,exact,312,ON_THE_ALAMO,618,ON_THE_ALAMO
both,exact,312,ON_THE_BEACH_AT_BALI_BALI,618,ON_THE_BEACH_AT_BALI_BALI
both,exact,312,ON_THE_STREET_WHERE_YOU_LIVE,619,ON_THE_STREET_WHERE_YOU_LIVE
both,exact,312,ON_THE_SUNNY_SIDE_OF_THE_STREET,620,ON_THE_SUNNY_SIDE_OF_THE_STREET
both,exact,312,ON_THE_TRAIL,619,ON_THE_TRAIL
both,exact,313,ON_TREASURE_ISLAND,620,ON_TREASURE_ISLAND
both,exact,313,OOP_BOP_SH_BAM,627,OOP_BOP_SH_BAM
both,exact,313,OPUS_DE_FUNK,628,OPUS_DE_FUNK
both,exact,313,ORGAN_GRINDER_SWING,628,ORGAN_GRINDER_SWING
both,exact,314,ORIENTAL_MAN,629,ORIENTAL_MAN
both,exact,319,PANAMA,631,PANAMA
both,exact,320,PAPA_DE_DADA,633,PAPA_DE_DA_DA
both,exact,320,PAPA_DIP,632,PAPA_DIP
both,exact,321,PARISIAN_THOROUGHFARE,634,PARISIAN_THOROUGHFARE
both,exact,321,PARTY_S_OVER_THE,634,PARTYS_OVER
both,exact,321,PASADENA,635,PASADENA
both,exact,322,PASSPORT_TO_PARADISE,636,PASSPORT_TO_PARADISE
both,exact,322,PASSION_FLOWER,635,PASSION_FLOWER
both,exact,322,PAUL_S_PAL,637,PAULS_PAL
both,exact,323,THE_PEANUT_VENDOR,638,PEANUT_VENDOR
both,exact,323,PEARLS_THE,640,PEARLS
both,exact,323,PENNIES_FROM_HEAVEN,639,PENNIES_FROM_HEAVEN
both,exact,324,PEG_O_MY_HEART,639,PEG_O_MY_HEART
both,exact,324,PENTHOUSE_SERENADE,641,PENTHOUSE_SERENADE
both,exact,324,PENT_UP_HOUSE,642,PENTUP_HOUSE
both,exact,324,PERDIDO_STREET_BLUES,643,PERDIDO_STREET_BLUES
both,exact,325,PEOPLE,642,PEOPLE
both,exact,325,PEOPLE_WILL_SAY_WE_RE_IN_LOVE,641,PEOPLE_WILL_SAY_WERE_IN_LOVE
both,exact,325,PERFIDIA,644,PERFIDIA
both,exact,326,PERDIDO,644,PERDIDO
both,exact,326,PERHAPS,643,PERHAPS
both,exact,326,PERSIAN_RUG,645,PERSIAN_RUG
both,exact,326,PETITE_FLEUR,646,PETITE_FLEUR
both,exact,327,PICK_YOURSELF_UP,647,PICK_YOURSELF_UP
both,exact,327,PLEASE,649,PLEASE
both,fuzzy:1.00,327,PLEASE_DON_T_TALK_ABOUT_ME_WHEN_I_M_GONE,648,PLEASE_DONT_TALK_ABOUT_ME
both,exact,328,PLEASURE_MAD,650,PLEASURE_MAD
